sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,161,10,0,0,0,1013,0,0,0,0,0
2,161,10,0,0,0,1013,0,0,0,0,0
3,161,10,0,0,0,1013,0,0,0,0,0
4,161,10,0,0,0,1013,0,0,0,0,0
5,161,10,0,0,0,1013,0,0,0,0,0
6,161,9,0,0,0,1013,0,0,0,0,0
7,161,9,0,0,0,1013,0,0,0,0,0
8,161,9,0,0,0,1013,0,0,0,0,0
9,38,9,0,0,0,1136,0,0,0,0,0
10,38,9,0,0,0,1136,0,0,0,0,0
11,38,8,0,0,0,1136,0,0,0,0,0
12,38,8,0,0,0,1136,0,0,0,0,0
13,36,8,0,0,0,1138,0,0,0,0,0
14,34,8,0,0,0,1140,0,0,0,0,0
15,7,8,0,0,0,1167,0,0,0,0,0
16,5,7,0,0,0,1169,0,0,0,0,0
17,5,7,0,0,0,1169,0,0,0,0,0
18,5,7,0,0,0,1169,0,0,0,0,0
19,5,7,0,0,0,1169,0,0,0,0,0
20,5,7,0,0,0,1169,0,0,0,0,0
21,5,6,0,0,0,1169,0,0,0,0,0
22,5,6,0,0,0,1169,0,0,0,0,0
23,4,6,0,0,0,1170,0,0,0,0,0
24,3,6,0,0,0,1171,0,0,0,0,0
25,2,6,0,0,0,1172,0,0,0,0,0
26,0,5,0,0,0,1174,0,0,0,0,0
27,0,5,0,0,0,1174,0,0,0,0,0
28,0,5,0,0,0,1174,0,0,0,0,0
29,0,5,0,0,0,1174,0,0,0,0,0
30,0,5,0,0,0,1174,0,0,0,0,0
31,0,4,0,0,0,1174,0,0,0,0,0
32,0,4,0,0,0,1174,0,0,0,0,0
33,0,4,0,0,0,1174,0,0,0,0,0
34,0,4,0,0,0,1174,0,0,0,0,0
35,0,4,0,0,0,1174,0,0,0,0,0
36,0,3,0,0,0,161,1013,0,0,0,0
37,0,3,0,0,0,161,1013,0,0,0,0
38,0,3,0,0,0,161,1014,0,0,0,0
39,0,3,0,0,0,161,1013,0,0,0,0
40,0,3,0,0,0,161,1013,0,0,0,0
41,0,2,0,0,0,161,1013,0,0,0,0
42,0,2,0,0,0,161,1013,0,0,0,0
43,0,2,0,0,0,161,1013,0,0,0,0
44,0,2,0,0,0,161,1013,0,0,0,0
45,0,2,0,0,0,161,1013,0,0,0,0
46,0,1,0,0,0,161,1013,0,0,0,0
47,0,1,0,0,0,161,1013,0,0,0,0
48,0,1,0,0,0,161,1013,0,0,0,0
49,0,1,0,0,0,161,1013,0,0,0,0
50,0,1,0,0,0,161,1013,0,0,0,0
51,0,1013,0,0,0,161,0,0,0,0,0
52,0,1013,0,0,0,161,0,0,0,0,0
53,0,1013,0,0,0,161,0,0,0,0,0
54,0,1013,0,0,0,161,0,0,0,0,0
55,0,1013,0,0,0,161,0,0,0,0,0
56,0,1013,0,0,0,161,0,0,0,0,0
57,0,1013,0,0,0,161,0,0,0,0,0
58,0,1013,0,0,0,161,0,0,0,0,0
59,0,1013,0,0,0,161,0,0,0,0,0
60,0,1013,0,0,0,161,0,0,0,0,0
61,0,1013,0,0,0,161,0,0,0,0,0
62,0,1013,0,0,0,161,0,0,0,0,0
63,0,1013,0,0,0,161,0,0,0,0,0
64,0,1013,0,0,0,161,0,0,0,0,0
65,0,1013,0,0,0,161,0,0,0,0,0
66,0,1013,0,0,0,161,0,0,0,0,0
67,0,1013,0,0,0,161,0,0,0,0,0
68,0,1013,0,0,0,160,0,0,0,0,0
69,0,1013,0,0,0,159,0,0,0,0,0
70,0,1013,0,0,0,158,0,0,0,0,0
71,0,1013,0,0,0,156,0,0,0,0,0
72,0,1013,0,0,0,156,0,0,0,0,0
73,0,1013,0,0,0,156,0,0,0,0,0
74,0,1013,0,0,0,156,0,0,0,0,0
75,0,1013,0,0,0,156,0,0,0,0,0
76,0,1013,0,0,0,156,0,0,0,0,0
77,0,1013,0,0,0,156,0,0,0,0,0
78,0,1013,0,0,0,156,0,0,0,0,0
