sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,1037,19,0,0,0,1012,166,11,0,0,0
2,1033,19,0,0,0,1012,170,10,0,0,0
3,1030,21,0,0,0,1012,171,10,0,0,0
4,1026,21,0,0,0,1012,175,10,0,0,0
5,1022,21,0,0,0,1012,179,10,0,0,0
6,1018,21,0,0,0,1012,183,10,0,0,0
7,1015,21,0,0,0,1012,186,10,0,0,0
8,1010,23,0,0,0,1014,187,9,0,0,0
9,1006,23,0,0,0,1014,191,9,0,0,0
10,1002,23,0,0,0,1012,197,10,0,0,0
11,998,23,0,0,0,1012,201,9,0,0,0
12,997,23,0,0,0,1012,202,7,0,0,0
13,996,24,0,0,0,1012,200,0,0,0,0
14,996,24,0,0,0,1012,200,0,0,0,0
15,996,24,0,0,1,1012,200,0,0,0,0
16,996,24,0,0,0,1012,200,0,0,0,0
17,996,22,0,0,0,1012,200,0,0,0,0
18,996,24,0,0,0,1012,198,0,0,0,0
19,996,24,0,0,0,1012,198,0,0,0,0
20,996,24,0,0,0,1012,198,0,0,0,0
21,996,26,0,0,0,1012,196,0,0,0,0
22,996,25,0,0,0,1012,195,0,0,0,0
23,996,30,0,0,0,1012,190,0,0,0,0
24,996,34,0,0,0,1012,186,0,0,0,0
25,996,38,0,0,0,1012,182,0,0,0,0
26,996,42,0,0,0,1012,178,0,0,0,0
27,996,44,0,0,0,1012,174,0,0,0,0
28,996,50,0,0,0,1012,168,0,0,0,0
29,996,55,0,0,0,1012,163,0,0,0,0
30,996,59,0,0,0,1012,159,0,0,0,0
31,996,63,0,0,0,1012,155,0,0,0,0
32,996,65,0,0,0,1012,151,0,0,0,0
33,996,69,0,0,0,1012,147,0,0,0,0
34,996,73,0,0,0,1012,143,0,0,0,0
35,996,77,0,0,0,1012,139,0,0,0,0
36,884,81,0,0,0,1124,135,0,0,0,0
