sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,1137,2,0,0,26,0,12,5,0,0,0
2,1137,2,0,0,26,0,12,5,0,0,0
3,1137,2,0,0,24,0,12,5,0,0,0
4,1137,2,0,0,24,0,12,5,0,0,0
5,1136,3,0,0,22,0,12,6,0,0,0
6,1136,3,0,0,21,0,12,6,0,0,0
7,1136,3,0,0,20,0,12,6,0,0,0
8,874,3,0,0,19,262,12,0,0,0,0
9,299,3,0,0,19,837,12,0,0,0,0
10,123,4,0,0,18,1013,11,0,0,0,0
11,123,4,0,0,17,1013,11,0,0,0,0
12,125,4,0,0,15,1013,11,0,0,0,0
13,125,4,0,0,13,1013,11,0,0,0,0
14,127,4,0,0,9,1013,11,0,0,0,0
15,127,5,0,0,7,1013,10,0,0,0,0
16,127,5,0,0,7,1013,10,0,0,0,0
17,127,5,0,0,6,1013,10,0,0,0,0
18,127,5,0,0,5,1013,10,0,0,0,0
19,127,5,0,0,5,1013,10,0,0,0,0
20,127,6,0,0,5,1013,9,0,0,0,0
21,127,6,0,0,5,1013,9,0,0,0,0
22,128,6,0,0,4,1013,9,0,0,0,0
23,129,6,0,0,2,1013,9,0,0,0,0
24,130,6,0,0,1,1013,9,0,0,0,0
25,130,7,0,0,1,1013,8,0,0,0,0
26,130,7,0,0,1,1013,8,0,0,0,0
27,130,7,0,0,1,1013,8,0,0,0,0
28,130,7,0,0,1,1013,8,0,0,0,0
29,130,7,0,0,1,1013,8,0,0,0,0
30,130,8,0,0,1,1013,7,0,0,0,0
31,130,8,0,0,0,1013,7,0,0,0,0
32,130,8,0,0,0,1013,7,0,0,0,0
33,130,8,0,0,0,1013,7,0,0,0,0
34,130,8,0,0,0,1013,7,0,0,0,0
35,130,9,0,0,0,1013,6,0,0,0,0
36,130,9,0,0,0,1013,6,0,0,0,0
37,130,9,0,0,0,1013,6,0,0,0,0
38,130,9,0,0,0,1013,6,0,0,0,0
39,130,9,0,0,0,1013,6,0,0,0,0
40,130,10,0,0,0,1013,5,0,0,0,0
41,130,10,0,0,0,1013,5,0,0,0,0
42,130,10,0,0,0,1013,5,0,0,0,0
43,130,10,0,0,0,1013,5,0,0,0,0
44,130,10,0,0,0,1013,5,0,0,0,0
45,130,11,0,0,0,1013,4,0,0,0,0
46,130,11,0,0,0,1013,4,0,0,0,0
47,130,11,0,0,0,1013,4,0,0,0,0
48,130,11,0,0,0,1013,4,0,0,0,0
49,130,11,0,0,0,1013,4,0,0,0,0
50,130,12,0,0,0,1013,3,0,0,0,0
51,130,12,0,0,0,1013,3,0,0,0,0
52,130,12,0,0,0,1013,3,0,0,0,0
53,130,12,0,0,0,1013,3,0,0,0,0
54,130,12,0,0,0,1013,2,0,0,0,0
55,130,12,0,0,0,1013,2,0,0,0,0
56,130,12,0,0,0,1013,2,0,0,0,0
57,130,12,0,0,0,1013,2,0,0,0,0
58,130,12,0,0,0,1013,2,0,0,0,0
59,130,12,0,0,0,1013,1,0,0,0,0
60,130,12,0,0,0,1013,1,0,0,0,0
61,130,12,0,0,0,1013,1,0,0,0,0
62,130,12,0,0,0,1013,1,0,0,0,0
63,130,12,0,0,0,1013,1,0,0,0,0
64,130,12,0,0,0,1013,0,0,0,0,0
65,130,12,0,0,0,1013,0,0,0,0,0
66,130,12,0,0,0,1013,0,0,0,0,0
67,130,12,0,0,0,1013,0,0,0,0,0
68,130,12,0,0,0,1013,0,0,0,0,0
69,130,11,0,0,0,1013,0,0,0,0,0
70,130,11,0,0,0,1013,0,0,0,0,0
71,130,11,0,0,0,1013,0,0,0,0,0
