sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,8,0,0,0,0,1973,0,0,0,0,0
2,6,0,0,0,0,1975,0,0,0,0,0
3,4,0,0,0,0,1977,0,0,0,0,0
4,4,0,0,0,0,1977,0,0,0,0,0
5,4,0,0,0,0,1977,0,0,0,0,0
6,4,0,0,0,0,1977,0,0,0,0,0
7,4,0,0,0,0,1977,0,0,0,0,0
8,4,0,0,0,0,1977,0,0,0,0,0
9,4,0,0,0,0,1977,0,0,0,0,0
10,4,0,0,0,0,1977,0,0,0,0,0
11,4,0,0,0,0,1977,0,0,0,0,0
12,2,0,0,0,0,1979,0,0,0,0,0
13,1,0,0,0,0,1980,0,0,0,0,0
14,1,0,0,0,0,1980,0,0,0,0,0
15,1,0,0,0,0,1980,0,0,0,0,0
16,1,0,0,0,0,1980,0,0,0,0,0
17,1,0,0,0,0,1980,0,0,0,0,0
18,1,0,0,0,0,1980,0,0,0,0,0
19,1,0,0,0,0,1980,0,0,0,0,0
20,1,0,0,0,0,1980,0,0,0,0,0
21,1,0,0,0,0,1980,0,0,0,0,0
22,1,0,0,0,0,1931,49,0,0,0,0
23,0,0,0,0,0,1692,289,0,0,0,0
24,0,0,0,0,0,1445,536,0,0,0,0
25,0,0,0,0,0,969,1012,0,0,0,0
26,0,0,0,0,0,969,1012,0,0,0,0
27,0,0,0,0,0,969,1012,0,0,0,0
28,0,0,0,0,0,969,1012,0,0,0,0
29,0,0,0,0,0,969,1012,0,0,0,0
30,0,0,0,0,0,969,1012,0,0,0,0
31,0,0,0,0,0,969,1012,0,0,0,0
32,0,0,0,0,0,969,1012,0,0,0,0
33,0,0,0,0,0,969,1012,0,0,0,0
34,0,0,0,0,0,969,1012,0,0,0,0
35,0,0,0,0,0,969,1012,0,0,0,0
36,0,0,0,0,0,969,1012,0,0,0,0
