sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,0,1012,0,0,0,130,0,0,0,0,0
2,0,1012,0,0,0,130,0,0,0,0,0
3,0,1012,0,0,0,130,0,0,0,0,0
4,0,1012,0,0,0,130,0,0,0,0,0
5,0,1012,0,0,0,130,0,0,0,0,0
6,0,1012,0,0,0,130,0,0,0,0,0
7,0,1012,0,0,0,130,0,0,0,0,0
8,0,1012,0,0,0,130,0,0,0,0,0
9,0,1012,0,0,0,0,0,0,0,0,0
10,437,1015,0,0,0,0,0,0,0,0,0
11,947,1015,0,0,0,0,0,0,0,0,0
12,1141,1012,0,0,2,0,2,0,0,0,0
13,1141,1012,0,0,4,0,2,0,0,0,0
14,1141,1012,0,0,6,0,2,0,0,0,0
15,1141,1012,0,0,8,0,2,0,0,0,0
16,1141,1012,0,0,13,0,4,0,0,0,0
17,1141,1012,0,0,15,0,4,0,0,0,0
18,1141,1012,0,0,17,0,4,0,0,0,0
19,1141,888,0,0,19,0,4,0,0,0,0
20,1141,13,0,0,21,0,4,0,0,0,0
21,1141,0,0,0,27,0,6,0,0,0,0
22,1141,0,0,0,29,0,6,0,0,0,0
23,1141,0,0,0,31,0,6,0,0,0,0
24,1141,0,0,0,33,0,6,0,0,0,0
25,1141,0,0,0,34,0,6,0,0,0,0
26,1141,0,0,0,34,0,8,0,0,0,0
27,1141,0,0,0,36,0,8,0,0,0,0
28,1141,0,0,0,38,0,8,0,0,0,0
29,1141,0,0,0,40,0,8,0,0,0,0
30,1141,0,0,0,42,0,8,0,0,0,0
31,1141,0,0,0,46,0,10,0,0,0,0
32,1141,0,0,0,48,0,10,0,0,0,0
33,1141,0,0,0,48,0,10,0,0,0,0
34,1141,0,0,0,48,0,10,0,0,0,0
35,1141,0,0,0,48,0,10,0,0,0,0
36,1141,0,0,0,47,0,12,0,0,0,0
37,1141,0,0,0,47,0,12,0,0,0,0
38,1141,0,0,0,47,0,12,0,0,0,0
39,1140,0,0,0,47,0,12,1,0,0,0
40,1140,0,0,0,47,0,12,1,0,0,0
41,1140,0,0,0,45,0,14,1,0,0,0
42,1140,0,0,0,47,0,14,1,0,0,0
43,1140,0,0,0,49,0,14,1,0,0,0
44,1140,0,0,0,51,0,14,1,0,0,0
45,1140,0,0,0,53,0,14,1,0,0,0
46,1140,0,0,0,60,0,16,1,0,0,0
47,1140,0,0,0,62,0,16,1,0,0,0
48,1140,0,0,0,64,0,16,1,0,0,0
49,1140,0,0,0,64,0,16,1,0,0,0
50,1140,0,0,0,64,0,16,1,0,0,0
51,1140,0,0,0,62,0,18,1,0,0,0
52,1140,0,0,0,62,0,18,1,0,0,0
53,1140,0,0,0,62,0,18,1,0,0,0
54,1140,0,0,0,63,0,18,1,0,0,0
55,1140,0,0,0,63,0,18,1,0,0,0
56,1139,0,0,0,61,0,20,2,0,0,0
57,1139,0,0,0,62,0,20,2,0,0,0
58,1139,0,0,0,62,0,20,2,0,0,0
59,1139,0,0,0,62,0,20,2,0,0,0
60,1139,0,0,0,63,0,20,2,0,0,0
61,1138,0,0,0,61,0,22,3,0,0,0
62,1138,0,0,0,61,0,22,3,0,0,0
63,1138,0,0,0,62,0,22,3,0,0,0
64,1138,0,0,0,62,0,22,3,0,0,0
65,1138,0,0,0,62,0,22,3,0,0,0
66,1137,0,0,0,61,0,24,4,0,0,0
67,1137,0,0,0,61,0,24,4,0,0,0
68,1136,0,0,0,61,0,24,5,0,0,0
69,1136,0,0,0,62,0,24,5,0,0,0
70,1135,2,0,0,61,2,22,5,0,0,0
71,1135,2,0,0,61,0,24,6,0,0,0
72,1135,2,0,0,61,0,24,6,0,0,0
73,1135,2,0,0,63,0,24,6,0,0,0
74,1135,2,0,0,63,0,24,6,0,0,0
75,1135,4,0,0,81,0,24,6,0,0,0
76,1135,4,0,0,74,0,24,6,0,0,0
77,1135,4,0,0,72,0,24,6,0,0,0
78,1135,4,0,0,70,0,24,6,0,0,0
79,1135,4,0,0,68,0,24,6,0,0,0
80,1135,6,0,0,63,0,24,6,0,0,0
81,1135,6,0,0,61,0,24,6,0,0,0
82,1135,6,0,0,60,0,24,6,0,0,0
83,803,6,0,0,53,334,24,0,0,0,0
84,313,6,0,0,45,829,24,0,0,0,0
85,134,8,0,0,39,1012,22,0,0,0,0
86,134,8,0,0,37,1012,22,0,0,0,0
87,134,8,0,0,34,1012,22,0,0,0,0
88,157,8,0,0,11,1012,22,0,0,0,0
89,157,8,0,0,9,1012,22,0,0,0,0
90,157,10,0,0,7,1012,20,0,0,0,0
91,157,10,0,0,7,1012,20,0,0,0,0
92,157,10,0,0,7,1012,20,0,0,0,0
93,157,10,0,0,7,1012,20,0,0,0,0
94,157,10,0,0,7,1012,20,0,0,0,0
95,157,12,0,0,7,1012,18,0,0,0,0
96,157,12,0,0,6,1012,18,0,0,0,0
97,157,12,0,0,5,1012,18,0,0,0,0
98,158,12,0,0,4,1012,18,0,0,0,0
99,160,12,0,0,2,1012,18,0,0,0,0
100,161,14,0,0,2,1012,16,0,0,0,0
101,161,14,0,0,1,1012,16,0,0,0,0
102,161,14,0,0,1,1012,16,0,0,0,0
103,161,14,0,0,1,1012,16,0,0,0,0
104,161,14,0,0,1,1012,16,0,0,0,0
105,161,16,0,0,1,1012,14,0,0,0,0
106,161,16,0,0,0,1012,14,0,0,0,0
107,161,16,0,0,0,1012,14,0,0,0,0
108,161,16,0,0,0,1012,14,0,0,0,0
109,161,16,0,0,0,1012,14,0,0,0,0
110,161,18,0,0,0,1012,12,0,0,0,0
111,161,18,0,0,0,1012,12,0,0,0,0
112,161,18,0,0,0,1012,12,0,0,0,0
113,161,18,0,0,0,1012,12,0,0,0,0
114,161,18,0,0,0,1012,12,0,0,0,0
115,161,20,0,0,0,1012,10,0,0,0,0
116,161,20,0,0,0,1012,10,0,0,0,0
117,161,20,0,0,0,1012,10,0,0,0,0
118,161,20,0,0,0,1012,10,0,0,0,0
119,161,20,0,0,0,1012,10,0,0,0,0
120,161,22,0,0,0,1012,8,0,0,0,0
121,161,22,0,0,0,1012,8,0,0,0,0
122,161,22,0,0,0,1012,8,0,0,0,0
123,161,22,0,0,0,1012,8,0,0,0,0
124,161,24,0,0,0,1012,6,0,0,0,0
125,161,24,0,0,0,1012,6,0,0,0,0
126,161,24,0,0,0,1012,6,0,0,0,0
127,161,24,0,0,0,1012,6,0,0,0,0
128,161,24,0,0,0,1012,6,0,0,0,0
129,161,24,0,0,0,1012,4,0,0,0,0
130,161,24,0,0,0,1012,4,0,0,0,0
131,161,24,0,0,0,1012,4,0,0,0,0
132,161,24,0,0,0,1012,4,0,0,0,0
133,161,24,0,0,0,1012,4,0,0,0,0
134,161,24,0,0,0,1012,2,0,0,0,0
135,161,24,0,0,0,1012,2,0,0,0,0
136,161,24,0,0,0,1012,2,0,0,0,0
137,161,24,0,0,0,1012,2,0,0,0,0
138,161,24,0,0,0,1012,2,0,0,0,0
139,161,24,0,0,0,1012,0,0,0,0,0
140,161,24,0,0,0,1012,0,0,0,0,0
141,161,24,0,0,0,1012,0,0,0,0,0
142,161,24,0,0,0,1012,0,0,0,0,0
143,161,24,0,0,0,1012,0,0,0,0,0
144,161,22,0,0,0,1012,0,0,0,0,0
145,161,22,0,0,0,1012,0,0,0,0,0
146,161,22,0,0,0,1012,0,0,0,0,0
147,161,22,0,0,0,1012,0,0,0,0,0
148,161,22,0,0,0,1012,0,0,0,0,0
149,161,20,0,0,0,1012,0,0,0,0,0
150,161,20,0,0,0,1012,0,0,0,0,0
151,161,20,0,0,0,1012,0,0,0,0,0
152,161,20,0,0,0,1012,0,0,0,0,0
153,161,20,0,0,0,1012,0,0,0,0,0
154,161,18,0,0,0,1012,0,0,0,0,0
155,161,18,0,0,0,1012,0,0,0,0,0
156,161,18,0,0,0,1012,0,0,0,0,0
157,37,18,0,0,0,1136,0,0,0,0,0
158,31,18,0,0,0,1142,0,0,0,0,0
159,29,16,0,0,0,1144,0,0,0,0,0
160,29,16,0,0,0,1144,0,0,0,0,0
161,29,16,0,0,0,1144,0,0,0,0,0
162,6,16,0,0,0,1167,0,0,0,0,0
163,4,16,0,0,0,1169,0,0,0,0,0
164,4,14,0,0,0,1169,0,0,0,0,0
165,4,14,0,0,0,1169,0,0,0,0,0
166,4,14,0,0,0,1169,0,0,0,0,0
167,4,14,0,0,0,1169,0,0,0,0,0
168,4,14,0,0,0,1169,0,0,0,0,0
169,4,12,0,0,0,1169,0,0,0,0,0
170,4,12,0,0,0,1169,0,0,0,0,0
171,4,12,0,0,0,1169,0,0,0,0,0
172,3,12,0,0,0,1170,0,0,0,0,0
173,1,10,0,0,0,1172,0,0,0,0,0
174,0,10,0,0,0,1173,0,0,0,0,0
175,0,10,0,0,0,1173,0,0,0,0,0
176,0,10,0,0,0,1173,0,0,0,0,0
177,0,10,0,0,0,1173,0,0,0,0,0
178,0,8,0,0,0,1173,0,0,0,0,0
179,0,8,0,0,0,1173,0,0,0,0,0
180,0,8,0,0,0,1173,0,0,0,0,0
181,0,8,0,0,0,1173,0,0,0,0,0
182,0,8,0,0,0,1139,34,0,0,0,0
183,0,6,0,0,0,161,1012,0,0,0,0
184,0,6,0,0,0,161,1012,0,0,0,0
185,0,6,0,0,0,161,1012,0,0,0,0
186,0,6,0,0,0,161,1012,0,0,0,0
187,0,6,0,0,0,161,1012,0,0,0,0
188,0,4,0,0,0,161,1012,0,0,0,0
189,0,4,0,0,0,161,1012,0,0,0,0
190,0,4,0,0,0,161,1012,0,0,0,0
