sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,1142,1013,0,0,5,0,1,0,0,0,0
2,1142,1013,0,0,7,0,1,0,0,0,0
3,1142,1013,0,0,7,0,1,0,0,0,0
4,1141,1013,0,0,7,0,2,1,0,0,0
5,1141,1013,0,0,7,0,2,1,0,0,0
6,1141,1013,0,0,9,0,2,1,0,0,0
7,1141,1013,0,0,9,0,2,1,0,0,0
8,1140,0,0,0,9,0,3,1,0,0,0
9,1141,0,0,0,9,0,3,1,0,0,0
10,1141,0,0,0,9,0,3,1,0,0,0
11,1141,0,0,0,9,0,3,1,0,0,0
12,1141,0,0,0,9,0,3,1,0,0,0
13,1141,0,0,0,8,0,4,1,0,0,0
14,1141,0,0,0,10,0,4,1,0,0,0
15,1141,0,0,0,11,0,4,1,0,0,0
16,1141,0,0,0,11,0,4,1,0,0,0
17,1141,0,0,0,11,0,4,1,0,0,0
18,1141,0,0,0,11,0,5,1,0,0,0
19,1140,0,0,0,11,0,5,2,0,0,0
20,1140,0,0,0,11,0,5,2,0,0,0
21,1140,0,0,0,11,0,5,2,0,0,0
22,1140,0,0,0,11,0,5,2,0,0,0
23,1139,0,0,0,11,0,6,2,0,0,0
24,1140,0,0,0,11,0,6,2,0,0,0
25,1140,0,0,0,11,0,6,2,0,0,0
26,1140,0,0,0,11,0,6,2,0,0,0
27,1140,0,0,0,11,0,6,2,0,0,0
28,1140,0,0,0,10,0,7,2,0,0,0
29,1140,0,0,0,12,0,7,2,0,0,0
30,1140,0,0,0,13,0,7,2,0,0,0
31,1140,0,0,0,13,0,7,2,0,0,0
32,1140,0,0,0,13,0,7,2,0,0,0
33,1139,0,0,0,13,0,8,3,0,0,0
34,1139,0,0,0,13,0,8,3,0,0,0
35,1138,0,0,0,13,0,8,4,0,0,0
36,1138,0,0,0,13,0,8,4,0,0,0
37,1138,0,0,0,13,0,8,4,0,0,0
38,1137,0,0,0,13,0,9,4,0,0,0
39,1138,0,0,0,13,0,9,4,0,0,0
40,1138,0,0,0,13,0,9,4,0,0,0
41,1138,0,0,0,13,0,9,4,0,0,0
42,1138,0,0,0,13,0,9,4,0,0,0
43,1137,0,0,0,13,0,10,4,0,0,0
44,1138,0,0,0,12,0,10,4,0,0,0
45,1138,0,0,0,13,0,10,4,0,0,0
46,1138,0,0,0,13,0,10,4,0,0,0
47,1138,0,0,0,13,0,10,4,0,0,0
48,1138,0,0,0,13,0,11,4,0,0,0
49,1138,0,0,0,13,0,11,4,0,0,0
50,1137,0,0,0,13,0,11,5,0,0,0
51,1136,0,0,0,13,0,11,6,0,0,0
52,1136,0,0,0,13,0,11,6,0,0,0
53,1135,0,0,0,13,0,12,6,0,0,0
54,1136,0,0,0,13,0,12,6,0,0,0
55,1136,0,0,0,13,0,12,6,0,0,0
56,1136,0,0,0,13,0,12,6,0,0,0
57,1136,0,0,0,13,0,12,6,0,0,0
58,1136,1,0,0,12,0,12,6,0,0,0
59,1136,1,0,0,13,0,12,6,0,0,0
60,1137,1,0,0,13,0,12,6,0,0,0
61,1136,1,0,0,12,0,12,6,0,0,0
62,1136,1,0,0,13,0,12,6,0,0,0
63,1136,2,0,0,11,0,12,6,0,0,0
64,1136,2,0,0,11,0,12,6,0,0,0
65,1134,2,0,0,11,0,12,8,0,0,0
66,1134,2,0,0,11,0,12,8,0,0,0
67,1134,2,0,0,11,0,12,8,0,0,0
68,1134,3,0,0,10,0,12,8,0,0,0
69,1134,3,0,0,10,0,12,8,0,0,0
70,1063,3,0,0,11,70,12,9,0,0,0
71,395,3,0,0,9,736,14,0,0,0,0
72,118,4,0,0,8,1013,13,0,0,0,0
73,118,4,0,0,8,1013,13,0,0,0,0
74,120,4,0,0,6,1013,13,0,0,0,0
75,121,4,0,0,5,1013,13,0,0,0,0
