sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,134,6,0,0,11,1013,9,0,0,0,0
2,135,6,0,0,10,1013,9,0,0,0,0
3,137,7,0,0,8,1013,8,0,0,0,0
4,144,7,0,0,1,1013,8,0,0,0,0
5,144,7,0,0,1,1013,8,0,0,0,0
6,144,7,0,0,1,1013,8,0,0,0,0
7,144,7,0,0,1,1013,8,0,0,0,0
8,144,8,0,0,1,1013,7,0,0,0,0
9,144,8,0,0,0,1013,7,0,0,0,0
10,144,8,0,0,0,1013,7,0,0,0,0
11,144,8,0,0,0,1013,7,0,0,0,0
12,144,8,0,0,0,1013,7,0,0,0,0
13,144,9,0,0,0,1013,6,0,0,0,0
14,144,9,0,0,0,1013,6,0,0,0,0
15,144,9,0,0,0,1013,6,0,0,0,0
16,144,9,0,0,0,1013,6,0,0,0,0
17,144,9,0,0,0,1013,6,0,0,0,0
18,144,10,0,0,0,1013,5,0,0,0,0
19,144,10,0,0,0,1013,5,0,0,0,0
20,144,10,0,0,0,1013,5,0,0,0,0
21,144,10,0,0,0,1013,5,0,0,0,0
22,144,11,0,0,0,1013,4,0,0,0,0
23,144,11,0,0,0,1013,4,0,0,0,0
24,144,11,0,0,0,1013,4,0,0,0,0
25,144,11,0,0,0,1013,4,0,0,0,0
26,144,11,0,0,0,1013,4,0,0,0,0
27,144,12,0,0,0,1013,3,0,0,0,0
28,144,12,0,0,0,1013,3,0,0,0,0
29,144,12,0,0,0,1013,3,0,0,0,0
30,144,12,0,0,0,1013,3,0,0,0,0
31,144,12,0,0,0,1013,3,0,0,0,0
32,144,12,0,0,0,1013,2,0,0,0,0
33,144,12,0,0,0,1013,2,0,0,0,0
34,144,12,0,0,0,1013,2,0,0,0,0
35,144,12,0,0,0,1013,2,0,0,0,0
36,144,12,0,0,0,1013,2,0,0,0,0
37,144,12,0,0,0,1013,1,0,0,0,0
38,144,12,0,0,0,1013,1,0,0,0,0
39,144,12,0,0,0,1013,1,0,0,0,0
40,144,12,0,0,0,1013,1,0,0,0,0
41,144,12,0,0,0,1013,1,0,0,0,0
42,144,12,0,0,0,1013,0,0,0,0,0
43,144,12,0,0,0,1013,0,0,0,0,0
44,144,12,0,0,0,1013,0,0,0,0,0
45,144,12,0,0,0,1013,0,0,0,0,0
46,144,12,0,0,0,1013,0,0,0,0,0
47,144,11,0,0,0,1013,0,0,0,0,0
48,144,11,0,0,0,1013,0,0,0,0,0
49,144,11,0,0,0,1013,0,0,0,0,0
50,144,11,0,0,0,1013,0,0,0,0,0
51,144,11,0,0,0,1013,0,0,0,0,0
52,144,10,0,0,0,1013,0,0,0,0,0
53,144,10,0,0,0,1013,0,0,0,0,0
54,144,10,0,0,0,1013,0,0,0,0,0
55,144,10,0,0,0,1013,0,0,0,0,0
56,144,10,0,0,0,1013,0,0,0,0,0
57,144,9,0,0,0,1013,0,0,0,0,0
58,144,9,0,0,0,1013,0,0,0,0,0
59,19,9,0,0,0,1138,0,0,0,0,0
60,17,9,0,0,0,1140,0,0,0,0,0
61,15,9,0,0,0,1142,0,0,0,0,0
62,15,8,0,0,0,1142,0,0,0,0,0
63,15,8,0,0,0,1142,0,0,0,0,0
64,14,8,0,0,0,1143,0,0,0,0,0
65,13,8,0,0,0,1144,0,0,0,0,0
66,11,8,0,0,0,1146,0,0,0,0,0
67,11,7,0,0,0,1146,0,0,0,0,0
68,11,7,0,0,0,1146,0,0,0,0,0
69,11,7,0,0,0,1146,0,0,0,0,0
70,11,7,0,0,0,1146,0,0,0,0,0
71,11,6,0,0,0,1146,0,0,0,0,0
72,11,6,0,0,0,1146,0,0,0,0,0
73,11,6,0,0,0,1146,0,0,0,0,0
74,11,6,0,0,0,1146,0,0,0,0,0
75,10,6,0,0,0,1147,0,0,0,0,0
76,9,5,0,0,0,1148,0,0,0,0,0
77,7,5,0,0,0,1150,0,0,0,0,0
78,0,5,0,0,0,1157,0,0,0,0,0
79,0,5,0,0,0,1157,0,0,0,0,0
80,0,5,0,0,0,1157,0,0,0,0,0
81,0,4,0,0,0,1157,0,0,0,0,0
82,0,4,0,0,0,1157,0,0,0,0,0
83,0,4,0,0,0,1157,0,0,0,0,0
84,0,4,0,0,0,1157,0,0,0,0,0
85,0,4,0,0,0,1157,0,0,0,0,0
