sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,997,69,0,0,0,1013,154,0,0,0,0
2,830,72,0,0,0,1180,150,0,0,0,0
3,646,76,0,0,0,1364,146,0,0,0,0
4,470,80,0,0,0,1540,142,0,0,0,0
5,287,84,0,0,0,1723,138,0,0,0,0
6,99,88,0,0,0,1911,134,0,0,0,0
7,8,91,0,0,0,2002,130,0,0,0,0
8,8,95,0,0,0,2002,126,0,0,0,0
9,7,99,0,0,0,2003,122,0,0,0,0
10,7,103,0,0,0,2003,118,0,0,0,0
11,7,108,0,0,0,2003,113,0,0,0,0
12,7,112,0,0,0,2003,108,0,0,0,0
13,7,117,0,0,0,2003,103,0,0,0,0
14,7,121,0,0,0,2003,99,0,0,0,0
15,7,125,0,0,0,2003,95,0,0,0,0
16,7,129,0,0,0,2003,91,0,0,0,0
17,7,132,0,0,0,2003,87,0,0,0,0
18,7,136,0,0,0,2003,83,0,0,0,0
19,7,140,0,0,0,2003,79,0,0,0,0
20,7,144,0,0,0,2003,75,0,0,0,0
21,7,147,0,0,0,2003,71,0,0,0,0
22,7,153,0,0,0,2003,65,0,0,0,0
23,7,157,0,0,0,2003,61,0,0,0,0
24,7,161,0,0,0,2003,57,0,0,0,0
25,7,165,0,0,0,2003,53,0,0,0,0
26,7,168,0,0,0,1891,161,0,0,0,0
27,7,172,0,0,0,1706,342,0,0,0,0
28,6,176,0,0,0,1531,514,0,0,0,0
29,6,179,0,0,0,1347,695,0,0,0,0
30,6,183,0,0,0,1168,870,0,0,0,0
31,5,186,0,0,0,992,1043,0,0,0,0
32,4,190,0,0,0,993,1039,0,0,0,0
33,3,194,0,0,0,994,1035,0,0,0,0
34,3,196,0,0,0,994,1033,0,0,0,0
35,3,200,0,0,0,994,1029,0,0,0,0
36,3,203,0,0,0,994,1025,0,0,0,0
37,3,207,0,0,0,994,1021,0,0,0,0
38,3,211,0,0,0,994,1017,0,0,0,0
39,3,213,0,0,0,994,1015,0,0,0,0
40,3,215,0,0,0,994,1013,0,0,0,0
41,3,326,0,0,0,994,901,0,0,0,0
42,3,511,0,0,0,994,716,0,0,0,0
43,3,687,0,0,0,994,540,0,0,0,0
44,2,871,0,0,0,995,356,0,0,0,0
45,2,1048,0,0,0,995,177,0,0,0,0
46,2,1221,0,0,0,995,0,0,0,0,0
47,2,1217,0,0,0,995,0,0,0,0,0
48,2,1213,0,0,0,992,0,0,0,0,0
49,1,1209,0,0,0,993,0,0,0,0,0
50,1,1205,0,0,0,993,0,0,0,0,0
51,1,1201,0,0,0,992,0,0,0,0,0
52,1,1197,0,0,0,992,0,0,0,0,0
53,1,1193,0,0,0,992,0,0,0,0,0
54,1,1189,0,0,0,992,0,0,0,0,0
55,0,1185,0,0,0,993,0,0,0,0,0
56,1,1181,0,0,0,993,0,0,0,0,0
57,0,1177,0,0,0,993,0,0,0,0,0
58,0,1173,0,0,0,993,0,0,0,0,0
59,0,1169,0,0,0,993,0,0,0,0,0
60,0,1165,0,0,0,993,0,0,0,0,0
61,0,1161,0,0,0,993,0,0,0,0,0
62,0,1157,0,0,0,993,0,0,0,0,0
63,0,1153,0,0,0,993,0,0,0,0,0
64,0,1149,0,0,0,993,0,0,0,0,0
65,0,1145,0,0,0,993,0,0,0,0,0
66,0,1140,0,0,0,993,0,0,0,0,0
67,0,1135,0,0,0,993,0,0,0,0,0
68,0,1131,0,0,0,993,0,0,0,0,0
69,0,1126,0,0,0,993,0,0,0,0,0
70,0,1121,0,0,0,993,0,0,0,0,0
71,0,1116,0,0,0,993,0,0,0,0,0
72,0,1112,0,0,0,993,0,0,0,0,0
73,0,1108,0,0,0,993,0,0,0,0,0
74,0,1104,0,0,0,993,0,0,0,0,0
75,0,1100,0,0,0,993,0,0,0,0,0
76,0,1096,0,0,0,993,0,0,0,0,0
77,0,1092,0,0,0,993,0,0,0,0,0
78,0,1088,0,0,0,993,0,0,0,0,0
79,0,1084,0,0,0,993,0,0,0,0,0
80,0,1080,0,0,0,993,0,0,0,0,0
81,0,1076,0,0,0,993,0,0,0,0,0
82,0,1072,0,0,0,993,0,0,0,0,0
83,0,1068,0,0,0,993,0,0,0,0,0
84,0,1064,0,0,0,993,0,0,0,0,0
85,0,1060,0,0,0,993,0,0,0,0,0
86,0,1056,0,0,0,993,0,0,0,0,0
87,0,1053,0,0,0,993,0,0,0,0,0
88,0,1049,0,0,0,993,0,0,0,0,0
89,0,1045,0,0,0,993,0,0,0,0,0
90,107,1043,0,0,0,78,0,0,0,0,0
91,362,1036,0,0,0,78,0,0,0,0,0
92,615,1036,0,0,0,78,0,0,0,0,0
93,864,1031,0,0,0,78,0,0,0,0,0
94,1121,1027,0,0,0,78,2,0,0,0,0
95,1141,1021,0,0,2,78,2,0,0,0,0
96,1141,1017,0,0,4,78,2,0,0,0,0
97,1141,1015,0,0,8,78,2,0,0,0,0
98,1141,1013,0,0,10,78,2,0,0,0,0
99,1141,901,0,0,12,78,4,0,0,0,0
100,1141,716,0,0,14,78,4,0,0,0,0
101,1141,540,0,0,16,78,4,0,0,0,0
