sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,1139,0,0,0,38,0,11,3,0,0,0
2,1139,0,0,0,38,0,12,3,0,0,0
3,1139,0,0,0,38,0,12,3,0,0,0
4,1139,0,0,0,38,0,12,3,0,0,0
5,1138,0,0,0,38,0,12,4,0,0,0
6,1138,0,0,0,38,0,12,4,0,0,0
7,1138,1,0,0,38,0,12,4,0,0,0
8,1138,1,0,0,38,0,12,4,0,0,0
9,1138,1,0,0,38,0,12,4,0,0,0
10,1137,1,0,0,39,0,12,5,0,0,0
11,1137,1,0,0,39,0,12,5,0,0,0
12,1137,2,0,0,38,0,12,5,0,0,0
13,1137,2,0,0,38,0,12,5,0,0,0
14,1137,2,0,0,36,0,12,5,0,0,0
15,1137,2,0,0,34,0,12,5,0,0,0
16,1137,2,0,0,33,0,12,5,0,0,0
17,1136,3,0,0,30,0,12,6,0,0,0
18,1136,3,0,0,28,0,12,6,0,0,0
19,973,3,0,0,25,164,14,6,0,0,0
20,576,3,0,0,19,562,14,0,0,0,0
21,195,3,0,0,19,943,14,0,0,0,0
22,125,4,0,0,16,1013,13,0,0,0,0
23,125,4,0,0,16,1013,13,0,0,0,0
24,126,4,0,0,15,1013,13,0,0,0,0
25,127,4,0,0,13,1013,13,0,0,0,0
26,127,4,0,0,11,1013,13,0,0,0,0
27,127,5,0,0,8,1013,12,0,0,0,0
28,127,5,0,0,7,1013,12,0,0,0,0
29,127,5,0,0,7,1013,12,0,0,0,0
30,127,5,0,0,7,1013,12,0,0,0,0
31,127,5,0,0,7,1013,12,0,0,0,0
32,127,6,0,0,7,1013,11,0,0,0,0
33,127,6,0,0,7,1013,11,0,0,0,0
34,128,6,0,0,6,1013,11,0,0,0,0
35,130,6,0,0,4,1013,11,0,0,0,0
36,131,6,0,0,3,1013,11,0,0,0,0
37,133,7,0,0,1,1013,10,0,0,0,0
38,133,7,0,0,1,1013,10,0,0,0,0
39,133,7,0,0,1,1013,10,0,0,0,0
40,133,7,0,0,1,1013,10,0,0,0,0
41,133,7,0,0,1,1013,10,0,0,0,0
42,133,8,0,0,1,1013,9,0,0,0,0
43,133,8,0,0,1,1013,9,0,0,0,0
44,133,8,0,0,0,1013,9,0,0,0,0
45,133,8,0,0,0,1013,9,0,0,0,0
46,133,8,0,0,0,1013,9,0,0,0,0
47,133,9,0,0,0,1013,8,0,0,0,0
48,133,9,0,0,0,1013,8,0,0,0,0
49,133,9,0,0,0,1013,8,0,0,0,0
50,133,9,0,0,0,1013,8,0,0,0,0
51,133,9,0,0,0,1013,8,0,0,0,0
52,133,10,0,0,0,1013,7,0,0,0,0
53,133,10,0,0,0,1013,7,0,0,0,0
54,133,10,0,0,0,1013,7,0,0,0,0
55,133,10,0,0,0,1013,7,0,0,0,0
56,133,11,0,0,0,1013,6,0,0,0,0
57,133,11,0,0,0,1013,6,0,0,0,0
58,133,11,0,0,0,1013,6,0,0,0,0
59,133,11,0,0,0,1013,6,0,0,0,0
60,133,11,0,0,0,1013,6,0,0,0,0
61,133,12,0,0,0,1013,5,0,0,0,0
62,133,12,0,0,0,1013,5,0,0,0,0
63,133,12,0,0,0,1013,5,0,0,0,0
64,133,12,0,0,0,1013,5,0,0,0,0
65,133,12,0,0,0,1013,5,0,0,0,0
66,133,12,0,0,0,1013,4,0,0,0,0
67,133,12,0,0,0,1013,4,0,0,0,0
68,133,12,0,0,0,1013,4,0,0,0,0
69,133,12,0,0,0,1013,4,0,0,0,0
70,133,12,0,0,0,1013,4,0,0,0,0
71,133,12,0,0,0,1013,3,0,0,0,0
72,133,12,0,0,0,1013,3,0,0,0,0
73,133,12,0,0,0,1013,3,0,0,0,0
74,133,12,0,0,0,1013,3,0,0,0,0
75,133,12,0,0,0,1013,3,0,0,0,0
76,133,12,0,0,0,1013,2,0,0,0,0
77,133,12,0,0,0,1013,2,0,0,0,0
78,133,14,0,0,0,1013,0,0,0,0,0
79,133,14,0,0,0,1013,0,0,0,0,0
80,133,14,0,0,0,1013,0,0,0,0,0
81,133,13,0,0,0,1013,0,0,0,0,0
82,133,13,0,0,0,1013,0,0,0,0,0
83,133,13,0,0,0,1013,0,0,0,0,0
84,133,13,0,0,0,1013,0,0,0,0,0
85,133,13,0,0,0,1013,0,0,0,0,0
86,133,12,0,0,0,1013,0,0,0,0,0
87,133,12,0,0,0,1013,0,0,0,0,0
88,133,12,0,0,0,1013,0,0,0,0,0
89,133,12,0,0,0,1013,0,0,0,0,0
90,133,12,0,0,0,1013,0,0,0,0,0
91,133,11,0,0,0,1013,0,0,0,0,0
92,133,11,0,0,0,1013,0,0,0,0,0
93,11,11,0,0,0,1135,0,0,0,0,0
94,9,11,0,0,0,1137,0,0,0,0,0
95,9,11,0,0,0,1137,0,0,0,0,0
96,9,10,0,0,0,1137,0,0,0,0,0
97,9,10,0,0,0,1137,0,0,0,0,0
98,8,10,0,0,0,1138,0,0,0,0,0
99,6,10,0,0,0,1140,0,0,0,0,0
100,6,9,0,0,0,1140,0,0,0,0,0
