sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,156,0,0,0,0,1013,9,0,0,0,0
2,156,0,0,0,0,1013,9,0,0,0,0
3,156,0,0,0,0,1013,9,0,0,0,0
4,156,0,0,0,0,1013,8,0,0,0,0
5,156,0,0,0,0,1013,8,0,0,0,0
6,156,0,0,0,0,1013,8,0,0,0,0
7,156,0,0,0,0,1013,8,0,0,0,0
8,156,0,0,0,0,1013,7,0,0,0,0
9,156,0,0,0,0,1013,7,0,0,0,0
10,156,0,0,0,0,1013,7,0,0,0,0
11,156,0,0,0,0,1013,7,0,0,0,0
12,156,0,0,0,0,1013,7,0,0,0,0
13,156,0,0,0,0,1013,6,0,0,0,0
14,156,0,0,0,0,1013,6,0,0,0,0
15,156,0,0,0,0,1013,6,0,0,0,0
16,156,0,0,0,0,1013,6,0,0,0,0
17,156,0,0,0,0,1013,6,0,0,0,0
18,156,0,0,0,0,1013,5,0,0,0,0
19,156,0,0,0,0,1013,5,0,0,0,0
20,156,0,0,0,0,1013,5,0,0,0,0
21,156,0,0,0,0,1013,5,0,0,0,0
22,156,0,0,0,0,1013,5,0,0,0,0
23,156,0,0,0,0,1013,4,0,0,0,0
24,156,0,0,0,0,1013,4,0,0,0,0
25,156,0,0,0,0,1013,4,0,0,0,0
26,156,0,0,0,0,1013,4,0,0,0,0
27,156,0,0,0,0,1013,4,0,0,0,0
28,156,0,0,0,0,1013,3,0,0,0,0
29,156,0,0,0,0,1013,3,0,0,0,0
30,156,0,0,0,0,1013,3,0,0,0,0
31,156,0,0,0,0,1013,3,0,0,0,0
32,156,0,0,0,0,1013,3,0,0,0,0
33,156,0,0,0,0,1013,2,0,0,0,0
34,156,0,0,0,0,1013,2,0,0,0,0
35,156,0,0,0,0,1013,2,0,0,0,0
36,156,0,0,0,0,1013,2,0,0,0,0
37,156,0,0,0,0,1013,2,0,0,0,0
38,156,0,0,0,0,1013,1,0,0,0,0
39,156,0,0,0,0,1013,1,0,0,0,0
40,156,0,0,0,0,1013,1,0,0,0,0
41,156,0,0,0,0,1013,1,0,0,0,0
42,156,0,0,0,0,1013,1,0,0,0,0
43,156,0,0,0,0,1013,0,0,0,0,0
44,156,0,0,0,0,1013,0,0,0,0,0
45,156,0,0,0,0,1013,0,0,0,0,0
46,156,0,0,0,0,1013,0,0,0,0,0
47,156,0,0,0,0,1013,0,0,0,0,0
48,156,0,0,0,0,1013,0,0,0,0,0
49,156,0,0,0,0,1013,0,0,0,0,0
50,156,0,0,0,0,1013,0,0,0,0,0
51,156,0,0,0,0,1013,0,0,0,0,0
52,156,0,0,0,0,1013,0,0,0,0,0
53,156,0,0,0,0,1013,0,0,0,0,0
54,156,0,0,0,0,1013,0,0,0,0,0
55,33,0,0,0,0,1136,0,0,0,0,0
56,31,0,0,0,0,1138,0,0,0,0,0
57,31,0,0,0,0,1138,0,0,0,0,0
58,31,0,0,0,0,1138,0,0,0,0,0
59,31,0,0,0,0,1138,0,0,0,0,0
60,29,0,0,0,0,1140,0,0,0,0,0
61,27,0,0,0,0,1142,0,0,0,0,0
62,5,0,0,0,0,1164,0,0,0,0,0
63,5,0,0,0,0,1164,0,0,0,0,0
64,5,0,0,0,0,1164,0,0,0,0,0
65,5,0,0,0,0,1164,0,0,0,0,0
66,5,0,0,0,0,1164,0,0,0,0,0
67,5,0,0,0,0,1164,0,0,0,0,0
68,5,0,0,0,0,1164,0,0,0,0,0
69,5,0,0,0,0,1164,0,0,0,0,0
70,5,0,0,0,0,1164,0,0,0,0,0
71,4,0,0,0,0,1165,0,0,0,0,0
72,2,0,0,0,0,1167,0,0,0,0,0
73,0,0,0,0,0,1169,0,0,0,0,0
74,0,0,0,0,0,1169,0,0,0,0,0
75,0,0,0,0,0,1169,0,0,0,0,0
76,0,0,0,0,0,1169,0,0,0,0,0
77,0,0,0,0,0,1169,0,0,0,0,0
78,0,0,0,0,0,1169,0,0,0,0,0
