sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,0,1013,0,0,0,120,0,0,0,0,0
2,0,1013,0,0,0,120,0,0,0,0,0
3,0,1013,0,0,0,120,0,0,0,0,0
4,0,1013,0,0,0,120,0,0,0,0,0
5,0,1013,0,0,0,120,0,0,0,0,0
6,0,1013,0,0,0,120,0,0,0,0,0
7,0,1013,0,0,0,120,0,0,0,0,0
8,0,1013,0,0,0,120,0,0,0,0,0
9,0,1013,0,0,0,120,0,0,0,0,0
10,0,1013,0,0,0,120,0,0,0,0,0
11,0,1013,0,0,0,120,0,0,0,0,0
12,0,1013,0,0,0,120,0,0,0,0,0
13,0,1013,0,0,0,120,0,0,0,0,0
14,0,1013,0,0,0,120,0,0,0,1,0
15,0,1013,0,0,0,0,0,0,0,0,0
16,196,1013,0,0,0,0,0,0,0,0,0
17,539,1015,0,0,0,0,0,0,0,0,0
18,899,1016,0,0,0,0,0,0,0,0,0
19,1141,1013,0,0,2,0,2,0,0,0,0
20,1141,1013,0,0,4,0,2,0,0,0,0
21,1141,1013,0,0,6,0,2,0,0,0,0
22,1140,1013,0,0,8,0,2,1,0,0,0
23,1140,1013,0,0,10,0,2,1,0,0,0
24,1140,1013,0,0,8,0,4,1,0,0,0
25,1140,1013,0,0,8,0,4,1,0,0,0
26,1139,1013,0,0,10,0,4,2,0,0,0
27,1139,1013,0,0,12,0,4,2,0,0,0
28,1139,845,0,0,13,0,4,2,0,0,0
29,1139,0,0,0,11,0,6,2,0,0,0
30,1139,0,0,0,11,0,6,2,0,0,0
31,1139,0,0,0,11,0,6,2,0,0,0
32,1139,0,0,0,11,0,6,2,0,0,0
33,1138,0,0,0,11,0,8,2,0,0,0
34,1139,0,0,0,12,0,8,2,0,0,0
35,1139,0,0,0,14,0,8,2,0,0,0
36,1139,0,0,0,14,0,8,2,0,0,0
37,1138,0,0,0,15,0,8,3,0,0,0
38,1137,0,0,0,14,0,10,3,0,0,0
39,1136,0,0,0,14,0,10,4,0,0,0
40,1137,0,0,0,13,0,10,4,0,0,0
41,1137,0,0,0,13,0,10,4,0,0,0
42,1137,0,0,0,14,0,10,4,0,0,0
43,1137,0,0,0,13,0,11,3,0,0,0
44,1136,0,0,0,13,0,12,3,0,0,0
45,1137,0,0,0,12,0,12,3,0,0,0
46,1137,0,0,0,11,0,12,4,0,0,0
47,1137,0,0,0,11,0,12,4,0,0,0
48,1137,0,0,0,11,0,13,4,0,0,0
49,1137,0,0,0,12,0,14,4,0,0,0
50,1137,0,0,0,14,0,14,4,0,0,0
51,1136,0,0,0,14,0,14,5,0,0,0
52,1136,0,0,0,14,0,14,5,0,0,0
53,1136,0,0,0,13,0,15,5,0,0,0
54,1136,0,0,0,12,0,16,5,0,0,0
55,1136,0,0,0,13,0,16,5,0,0,0
56,1136,0,0,0,13,0,16,5,0,0,0
57,1136,0,0,0,13,0,16,5,0,0,0
58,1134,0,0,0,12,0,18,6,0,0,0
59,1134,0,0,0,12,0,18,6,0,0,0
60,1135,0,0,0,12,0,18,6,0,0,0
61,1135,0,0,0,12,0,18,6,0,0,0
62,1135,0,0,0,12,0,18,6,0,0,0
63,1134,0,0,0,11,0,20,7,0,0,0
64,1134,0,0,0,11,0,20,7,0,0,0
65,1134,0,0,0,11,0,20,7,0,0,0
66,1133,0,0,0,11,0,20,8,0,0,0
67,1133,0,0,0,11,0,20,8,0,0,0
68,1131,0,0,0,11,0,22,8,0,0,0
69,1132,0,0,0,11,0,22,8,0,0,0
70,1132,0,0,0,11,0,22,8,0,0,0
71,1133,0,0,0,10,0,22,8,0,0,0
72,1132,0,0,0,10,0,22,9,0,0,0
73,1131,0,0,0,9,0,24,9,0,0,0
74,1131,0,0,0,9,0,24,9,0,0,0
75,1132,0,0,0,9,0,24,9,0,0,0
76,1132,0,0,0,9,0,24,9,0,0,0
77,1132,0,0,0,9,0,24,9,0,0,0
78,1130,0,0,0,9,0,26,10,0,0,0
79,1130,0,0,0,9,0,26,10,0,0,0
80,1131,0,0,0,8,0,26,10,0,0,0
81,1130,0,0,0,10,0,26,11,0,0,0
82,1130,0,0,0,11,0,25,11,0,0,0
83,1129,0,0,0,8,0,26,12,0,0,0
84,1129,0,0,0,8,0,26,12,0,0,0
85,1129,0,0,0,8,0,26,12,0,0,0
86,1129,0,0,0,8,0,26,12,0,0,0
87,1128,0,0,0,6,0,25,13,0,0,0
88,1127,0,0,0,6,0,26,13,0,0,0
89,976,0,0,0,5,151,28,12,0,0,0
90,636,0,0,0,4,491,28,0,0,0,0
91,284,0,0,0,4,843,28,0,0,0,0
92,115,0,0,0,4,1012,26,0,0,0,0
93,115,0,0,0,4,1012,26,0,0,0,0
94,115,0,0,0,4,1012,26,0,0,0,0
95,116,0,0,0,1,1012,26,0,0,0,0
96,117,0,0,0,0,1012,26,0,0,0,0
97,117,0,0,0,0,1012,24,0,0,0,0
98,117,0,0,0,0,1012,24,0,0,0,0
99,117,0,0,0,0,1012,24,0,0,0,0
100,117,0,0,0,0,1012,24,0,0,0,0
101,117,0,0,0,0,1012,24,0,0,0,0
102,117,0,0,0,0,1012,22,0,0,0,0
103,117,0,0,0,0,1012,22,0,0,0,0
104,117,0,0,0,0,1012,22,0,0,0,0
105,117,0,0,0,0,1012,22,0,0,0,0
106,117,0,0,0,0,1012,22,0,0,0,0
107,117,0,0,0,0,1012,20,0,0,0,0
