sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,172,10,0,0,0,1013,5,0,0,0,0
2,172,10,0,0,0,1013,5,0,0,0,0
3,172,11,0,0,0,1013,4,0,0,0,0
4,172,11,0,0,0,1013,4,0,0,0,0
5,172,11,0,0,0,1013,4,0,0,0,0
6,172,11,0,0,0,1013,4,0,0,0,0
7,172,11,0,0,0,1013,4,0,0,0,0
8,172,12,0,0,0,1013,3,0,0,0,0
9,172,12,0,0,0,1013,3,0,0,0,0
10,172,12,0,0,0,1013,3,0,0,0,0
11,172,12,0,0,0,1013,3,0,0,0,0
12,172,12,0,0,0,1013,3,0,0,0,0
13,172,12,0,0,0,1013,2,0,0,0,0
14,172,12,0,0,0,1013,2,0,0,0,0
15,172,12,0,0,0,1013,2,0,0,0,0
16,172,12,0,0,0,1013,2,0,0,0,0
17,172,12,0,0,0,1013,2,0,0,0,0
18,172,12,0,0,0,1013,1,0,0,0,0
19,172,12,0,0,0,1014,1,0,0,0,0
20,172,12,0,0,0,1013,1,0,0,0,0
21,172,12,0,0,0,1013,1,0,0,0,0
22,172,12,0,0,0,1013,0,0,0,0,0
23,172,12,0,0,0,1013,0,0,0,0,0
24,172,12,0,0,0,1013,0,0,0,0,0
25,172,12,0,0,0,1013,0,0,0,0,0
26,172,12,0,0,0,1013,0,0,0,0,0
27,172,11,0,0,0,1013,0,0,0,0,0
28,172,11,0,0,0,1013,0,0,0,0,0
29,172,11,0,0,0,1013,0,0,0,0,0
30,172,11,0,0,0,1013,0,0,0,0,0
31,172,11,0,0,0,1013,0,0,0,0,0
32,172,10,0,0,0,1013,0,0,0,0,0
33,172,10,0,0,0,1013,0,0,0,0,0
34,172,10,0,0,0,1013,0,0,0,0,0
35,172,10,0,0,0,1013,0,0,0,0,0
36,172,10,0,0,0,1013,0,0,0,0,0
37,172,9,0,0,0,1013,0,0,0,0,0
38,172,9,0,0,0,1013,0,0,0,0,0
39,172,9,0,0,0,1013,0,0,0,0,0
40,172,9,0,0,0,1013,0,0,0,0,0
41,49,9,0,0,0,1136,0,0,0,0,0
42,49,8,0,0,0,1136,0,0,0,0,0
43,49,8,0,0,0,1136,0,0,0,0,0
44,49,8,0,0,0,1136,0,0,0,0,0
45,49,8,0,0,0,1136,0,0,0,0,0
46,3,8,0,0,0,1182,0,0,0,0,0
47,3,7,0,0,0,1182,0,0,0,0,0
48,3,7,0,0,0,1182,0,0,0,0,0
49,3,7,0,0,0,1182,0,0,0,0,0
50,3,7,0,0,0,1182,0,0,0,0,0
51,3,7,0,0,0,1182,0,0,0,0,0
52,3,6,0,0,0,1182,0,0,0,0,0
53,3,6,0,0,0,1182,0,0,0,0,0
54,2,6,0,0,0,1183,0,0,0,0,0
55,1,6,0,0,0,1184,0,0,0,0,0
56,0,6,0,0,0,1185,0,0,0,0,0
57,0,5,0,0,0,1185,0,0,0,0,0
58,0,5,0,0,0,1185,0,0,0,0,0
59,0,5,0,0,0,1185,0,0,0,0,0
60,0,5,0,0,0,1185,0,0,0,0,0
61,0,5,0,0,0,1185,0,0,0,0,0
62,0,4,0,0,0,1185,0,0,0,0,0
63,0,4,0,0,0,1185,0,0,0,0,0
64,0,4,0,0,0,1185,0,0,0,0,0
65,0,4,0,0,0,1185,0,0,0,0,0
66,0,4,0,0,0,1186,0,0,0,0,0
67,0,3,0,0,0,238,947,0,0,0,0
68,0,3,0,0,0,238,947,0,0,0,0
69,0,3,0,0,0,238,947,0,0,0,0
70,0,3,0,0,0,238,947,0,0,0,0
71,0,2,0,0,0,238,947,0,0,0,0
72,0,2,0,0,0,238,947,0,0,0,0
73,0,2,0,0,0,238,947,0,0,0,0
74,0,2,0,0,0,238,947,0,0,0,0
75,0,2,0,0,0,238,947,0,0,0,0
76,0,1,0,0,0,238,947,0,0,0,0
77,0,1,0,0,0,238,947,0,0,0,0
78,0,1,0,0,0,238,947,0,0,0,0
79,0,1,0,0,0,238,947,0,0,0,0
80,0,1,0,0,0,238,947,0,0,0,0
81,0,947,0,0,0,238,0,0,0,0,0
82,0,947,0,0,0,238,0,0,0,0,0
83,0,947,0,0,0,238,0,0,0,0,0
84,0,947,0,0,0,238,0,0,0,0,0
85,0,947,0,0,0,236,0,0,0,0,0
86,0,947,0,0,0,236,0,0,0,0,0
87,0,947,0,0,0,236,0,0,0,0,0
88,0,947,0,0,0,236,0,0,0,0,0
89,0,947,0,0,0,236,0,0,0,0,0
90,0,947,0,0,0,236,0,0,0,0,0
91,0,947,0,0,0,236,0,0,0,0,0
92,0,947,0,0,0,236,0,0,0,0,0
93,0,947,0,0,0,236,0,0,0,0,0
94,0,947,0,0,0,236,0,0,0,0,0
95,0,947,0,0,0,236,0,0,0,0,0
96,0,947,0,0,0,236,0,0,0,0,0
97,0,947,0,0,0,236,0,0,0,0,0
98,0,947,0,0,0,235,0,0,0,0,0
99,0,947,0,0,0,234,0,0,0,0,0
100,0,947,0,0,0,233,0,0,0,0,0
101,0,947,0,0,0,233,0,0,0,0,0
