sec,ESTABLISHED,TIME_WAIT,LISTEN,SYN_SENT,SYN_RECV,FIN_WAIT1,FIN_WAIT2,CLOSE_WAIT,CLOSING,LAST_ACK,CLOSED
1,3,0,0,0,0,995,1065,0,0,0,0
2,3,0,0,0,0,995,1064,0,0,0,0
3,3,0,0,0,0,995,1064,0,0,0,0
4,3,0,0,0,0,995,1064,0,0,0,0
5,3,0,0,0,0,995,1064,0,0,0,0
6,3,0,0,0,0,995,1064,0,0,0,0
7,3,0,0,0,0,995,1064,0,0,0,0
8,3,133,0,0,0,995,931,0,0,0,0
9,3,301,0,0,0,995,763,0,0,0,0
10,3,470,0,0,0,995,594,0,0,0,0
11,3,652,0,0,0,995,412,0,0,0,0
12,3,835,0,0,0,995,229,0,0,0,0
13,3,1013,0,0,0,995,51,0,0,0,0
14,3,1013,0,0,0,993,51,0,0,0,0
15,2,1013,0,0,0,993,51,0,0,0,0
16,2,1013,0,0,0,993,51,0,0,0,0
17,2,1013,0,0,0,993,51,0,0,0,0
18,2,1013,0,0,0,993,51,0,0,0,0
19,1,1013,0,0,0,994,51,0,0,0,0
20,1,1013,0,0,0,994,51,0,0,0,0
21,1,1013,0,0,0,994,51,0,0,0,0
22,0,1013,0,0,0,995,51,0,0,0,0
23,0,1013,0,0,0,995,51,0,0,0,0
24,0,1013,0,0,0,995,51,0,0,0,0
25,0,1013,0,0,0,995,51,0,0,0,0
26,0,1013,0,0,0,995,48,0,0,0,0
27,0,1015,0,0,0,995,44,0,0,0,0
28,0,1015,0,0,0,995,43,0,0,0,0
29,0,1015,0,0,0,995,42,0,0,0,0
30,0,1015,0,0,0,995,42,0,0,0,0
31,0,1015,0,0,0,995,42,0,0,0,0
32,0,1015,0,0,0,995,41,0,0,0,0
33,0,1015,0,0,0,995,41,0,0,0,0
34,0,1015,0,0,0,995,41,0,0,0,0
35,0,1015,0,0,0,995,39,0,0,0,0
36,0,1015,0,0,0,995,39,0,0,0,0
37,0,1015,0,0,0,995,39,0,0,0,0
38,0,1015,0,0,0,995,39,0,0,0,0
39,0,1015,0,0,0,995,39,0,0,0,0
40,0,1015,0,0,0,995,39,0,0,0,0
41,0,1015,0,0,0,995,39,0,0,0,0
42,0,1015,0,0,0,995,39,0,0,0,0
43,0,1015,0,0,0,995,39,0,0,0,0
44,0,1018,0,0,0,995,36,0,0,0,0
45,0,1018,0,0,0,993,36,0,0,0,0
46,0,1018,0,0,0,993,36,0,0,0,0
47,0,1018,0,0,0,993,36,0,0,0,0
48,0,1018,0,0,0,993,36,0,0,0,0
49,0,1018,0,0,0,993,36,0,0,0,0
50,0,1018,0,0,0,993,36,0,0,0,0
51,0,1018,0,0,0,993,36,0,0,0,0
52,0,1018,0,0,0,993,36,0,0,0,0
53,0,1018,0,0,0,993,36,0,0,0,0
54,0,1018,0,0,0,993,36,0,0,0,0
55,0,1018,0,0,0,993,36,0,0,0,0
56,0,1018,0,0,0,993,36,0,0,0,0
57,102,1021,0,0,0,0,0,0,0,0,0
58,355,1022,0,0,0,0,0,0,0,0,0
59,611,1022,0,0,0,0,0,0,0,0,0
60,868,1022,0,0,0,0,0,0,0,0,0
61,1129,1021,0,0,0,0,2,0,0,0,0
62,1141,1019,0,0,2,0,2,0,0,0,0
63,1141,1019,0,0,6,0,2,0,0,0,0
64,1141,1019,0,0,8,0,2,0,0,0,0
65,1141,1019,0,0,10,0,2,0,0,0,0
66,1141,886,0,0,12,0,4,0,0,0,0
67,1141,718,0,0,14,0,4,0,0,0,0
68,1141,549,0,0,16,0,4,0,0,0,0
69,1141,367,0,0,18,0,4,0,0,0,0
70,1141,184,0,0,20,0,4,0,0,0,0
71,1141,6,0,0,23,0,6,0,0,0,0
72,1141,6,0,0,25,0,6,0,0,0,0
73,1141,6,0,0,27,0,6,0,0,0,0
74,1141,6,0,0,29,0,6,0,0,0,0
75,1141,6,0,0,31,0,6,0,0,0,0
76,1141,6,0,0,36,0,8,0,0,0,0
77,1141,6,0,0,38,0,8,0,0,0,0
78,1141,6,0,0,40,0,8,0,0,0,0
79,1141,6,0,0,42,0,8,0,0,0,0
80,1141,6,0,0,44,0,8,0,0,0,0
81,1141,6,0,0,47,0,10,0,0,0,0
82,1141,6,0,0,49,0,10,0,0,0,0
83,1141,6,0,0,51,0,10,0,0,0,0
84,1141,6,0,0,53,0,10,0,0,0,0
85,1141,5,0,0,55,0,10,0,0,0,0
86,1141,4,0,0,57,0,12,0,0,0,0
87,1141,4,0,0,59,0,12,0,0,0,0
88,1141,4,0,0,59,0,12,0,0,0,0
89,1142,4,0,0,59,0,12,0,0,0,0
90,1141,4,0,0,58,2,12,0,0,0,0
91,1141,4,0,0,58,0,14,0,0,0,0
92,1141,4,0,0,60,0,14,0,0,0,0
93,1141,4,0,0,62,0,14,0,0,0,0
94,1141,4,0,0,64,0,14,0,0,0,0
95,1141,4,0,0,67,0,16,0,0,0,0
96,1141,4,0,0,66,0,16,0,0,0,0
97,1141,4,0,0,66,0,16,0,0,0,0
98,1141,4,0,0,66,0,16,0,0,0,0
99,1141,4,0,0,66,0,16,0,0,0,0
100,1141,4,0,0,64,0,18,0,0,0,0
101,1140,4,0,0,66,0,18,1,0,0,0
102,1140,4,0,0,66,0,18,1,0,0,0
103,1140,1,0,0,64,0,18,1,0,0,0
104,1140,1,0,0,64,0,18,1,0,0,0
105,1140,1,0,0,62,0,20,1,0,0,0
106,1140,1,0,0,62,0,20,1,0,0,0
107,1140,1,0,0,63,0,20,1,0,0,0
108,1140,1,0,0,63,0,20,1,0,0,0
109,1140,1,0,0,63,0,20,1,0,0,0
110,1139,1,0,0,62,0,22,2,0,0,0
111,1139,1,0,0,62,0,22,2,0,0,0
112,1139,1,0,0,62,0,22,2,0,0,0
113,1138,1,0,0,63,0,22,3,0,0,0
114,1138,1,0,0,63,0,22,3,0,0,0
115,1137,0,0,0,62,0,24,3,0,0,0
116,1137,0,0,0,62,0,24,4,0,0,0
117,1137,0,0,0,62,0,24,4,0,0,0
118,1137,0,0,0,62,0,24,4,0,0,0
119,1137,0,0,0,63,0,24,4,0,0,0
120,1136,2,0,0,62,0,24,4,0,0,0
121,1137,2,0,0,61,0,24,4,0,0,0
122,1136,2,0,0,62,0,24,5,0,0,0
123,1136,2,0,0,62,0,24,5,0,0,0
124,1136,2,0,0,62,0,24,5,0,0,0
125,1136,4,0,0,80,0,24,5,0,0,0
126,1136,4,0,0,79,0,24,5,0,0,0
127,1136,4,0,0,78,0,24,5,0,0,0
128,1136,4,0,0,78,0,24,5,0,0,0
129,1136,4,0,0,80,0,24,5,0,0,0
130,1094,6,0,0,76,42,24,5,0,0,0
131,1035,6,0,0,66,292,28,0,0,0,0
132,1011,6,0,0,49,547,34,0,0,0,0
133,998,6,0,0,32,799,47,0,0,0,0
134,1015,6,0,0,30,1014,50,0,0,0,0
135,1015,8,0,0,26,1012,52,0,0,0,0
136,1014,8,0,0,22,1012,56,0,0,0,0
137,1012,8,0,0,15,1012,60,0,0,0,0
138,1010,8,0,0,11,1012,64,0,0,0,0
139,1007,10,0,0,7,1012,66,2,0,0,0
140,1005,10,0,0,7,1012,68,2,0,0,0
141,1002,10,0,0,5,1012,71,1,0,0,0
142,998,10,0,0,5,1012,75,2,0,0,0
143,997,10,0,0,5,1012,75,0,0,0,0
144,998,12,0,0,4,1012,73,0,0,0,0
145,999,12,0,0,3,1012,73,0,0,0,0
146,1001,12,0,0,1,1012,73,0,0,0,0
147,1001,12,0,0,1,1012,73,0,0,0,0
148,1001,12,0,0,1,1012,73,0,0,0,0
149,1001,14,0,0,1,1012,71,0,0,0,0
150,1001,14,0,0,1,1012,71,0,0,0,0
151,1001,14,0,0,1,1012,71,0,0,0,0
152,1001,14,0,0,1,1012,71,0,0,0,0
153,1001,14,0,0,1,1012,71,0,0,0,0
154,1001,16,0,0,1,1012,69,0,0,0,0
155,1002,16,0,0,0,1012,69,0,0,0,0
156,1001,16,0,0,0,1012,69,0,0,0,0
157,1001,16,0,0,0,1012,69,0,0,0,0
158,1001,16,0,0,0,1012,69,0,0,0,0
159,1001,18,0,0,0,1012,67,0,0,0,0
160,1001,18,0,0,0,1012,67,0,0,0,0
161,1001,18,0,0,0,1012,67,0,0,0,0
162,1001,18,0,0,0,1012,67,0,0,0,0
163,1001,18,0,0,0,1012,67,0,0,0,0
164,1001,20,0,0,0,1012,65,0,0,0,0
165,1001,20,0,0,0,1012,65,0,0,0,0
166,1001,20,0,0,0,1012,65,0,0,0,0
167,1001,20,0,0,0,1012,65,0,0,0,0
168,1001,20,0,0,0,1012,65,0,0,0,0
169,1001,22,0,0,0,1012,63,0,0,0,0
170,1001,22,0,0,0,1012,63,0,0,0,0
171,1001,22,0,0,0,1012,63,0,0,0,0
172,1001,22,0,0,0,1012,63,0,0,0,0
173,1001,22,0,0,0,1012,63,0,0,0,0
174,1001,24,0,0,0,1012,61,0,0,0,0
175,1001,24,0,0,0,1012,61,0,0,0,0
176,1001,24,0,0,0,1012,61,0,0,0,0
177,1001,24,0,0,0,1012,61,0,0,0,0
178,1001,24,0,0,0,1012,59,0,0,0,0
179,1001,24,0,0,0,1012,59,0,0,0,0
180,1001,24,0,0,0,1012,59,0,0,0,0
181,1001,24,0,0,0,1012,59,0,0,0,0
182,1001,24,0,0,0,1012,59,0,0,0,0
183,1001,24,0,0,0,1012,57,0,0,0,0
184,1001,24,0,0,0,1012,57,0,0,0,0
185,1001,24,0,0,0,1012,57,0,0,0,0
186,1001,24,0,0,0,1012,57,0,0,0,0
187,1001,24,0,0,0,1012,57,0,0,0,0
188,1001,24,0,0,0,1012,55,0,0,0,0
189,1001,26,0,0,0,1012,53,0,0,0,0
190,1001,32,0,0,0,1012,47,0,0,0,0
191,1001,46,0,0,0,1012,33,0,0,0,0
192,1001,50,0,0,0,1012,29,0,0,0,0
193,1001,52,0,0,0,1012,25,0,0,0,0
194,1001,54,0,0,0,1012,23,0,0,0,0
195,1001,58,0,0,0,1012,19,0,0,0,0
196,1001,62,0,0,0,1012,15,0,0,0,0
197,1001,66,0,0,0,1012,11,0,0,0,0
198,1001,68,0,0,0,1012,7,0,0,0,0
199,1001,70,0,0,0,1012,5,0,0,0,0
200,1001,73,0,0,0,1012,2,0,0,0,0
201,1001,75,0,0,0,1012,0,0,0,0,0
202,1001,75,0,0,0,1012,0,0,0,0,0
203,1001,73,0,0,0,1012,0,0,0,0,0
204,750,73,0,0,0,1263,0,0,0,0,0
205,489,73,0,0,0,1524,0,0,0,0,0
206,235,73,0,0,0,1778,0,0,0,0,0
207,19,71,0,0,0,1994,0,0,0,0,0
208,19,71,0,0,0,1994,0,0,0,0,0
209,19,71,0,0,0,1994,0,0,0,0,0
210,17,71,0,0,0,1996,0,0,0,0,0
211,7,71,0,0,0,2006,0,0,0,0,0
212,7,69,0,0,0,2006,0,0,0,0,0
213,7,69,0,0,0,2006,0,0,0,0,0
214,7,69,0,0,0,2006,0,0,0,0,0
215,6,69,0,0,0,2007,0,0,0,0,0
216,6,69,0,0,0,2007,0,0,0,0,0
217,5,67,0,0,0,2008,0,0,0,0,0
218,4,67,0,0,0,2009,0,0,0,0,0
219,2,67,0,0,0,2011,0,0,0,0,0
220,2,67,0,0,0,2011,0,0,0,0,0
221,2,67,0,0,0,2011,0,0,0,0,0
222,2,65,0,0,0,2011,0,0,0,0,0
223,2,65,0,0,0,2011,0,0,0,0,0
224,2,65,0,0,0,2011,0,0,0,0,0
225,2,65,0,0,0,2011,0,0,0,0,0
226,2,65,0,0,0,2011,0,0,0,0,0
227,2,63,0,0,0,2011,0,0,0,0,0
228,1,63,0,0,0,1972,40,0,0,0,0
229,0,63,0,0,0,1973,40,0,0,0,0
230,0,63,0,0,0,1736,277,0,0,0,0
231,0,63,0,0,0,1736,277,0,0,0,0
232,0,61,0,0,0,1435,579,0,0,0,0
233,0,61,0,0,0,1434,579,0,0,0,0
234,0,61,0,0,0,1434,579,0,0,0,0
235,0,61,0,0,0,1434,579,0,0,0,0
236,0,61,0,0,0,1434,579,0,0,0,0
237,0,59,0,0,0,1434,579,0,0,0,0
238,0,59,0,0,0,1434,579,0,0,0,0
239,0,59,0,0,0,1434,579,0,0,0,0
240,0,59,0,0,0,1434,579,0,0,0,0
